task,dataset,fold,model,score_test,score_val,pred_time_test,pred_time_val,fit_time,pred_time_test_marginal,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order,datetime
naval-propulsion-plant,naval-propulsion-plant,4,LinearModel_DSTL_KNOW,0.8047241456182845,0.7974050101975669,0.010596036911010742,0.012500286102294922,0.15723609924316406,0.010596036911010742,0.012500286102294922,0.15723609924316406,1,True,24,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,4,LinearModel_DSTL_BASE,0.8045027869903058,0.7973495075559984,0.010463953018188477,0.008449077606201172,0.15692687034606934,0.010463953018188477,0.008449077606201172,0.15692687034606934,1,True,30,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,4,LightGBM_BAG_L2,0.09712014675152836,0.09731585427646394,7.443562269210815,1.4091169834136963,305.40805864334106,0.024374008178710938,0.024642467498779297,11.847550392150879,2,True,14,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,4,LightGBMXT_BAG_L2,0.09380453083046669,0.09316720674082202,7.4517552852630615,1.4089586734771729,305.53715991973877,0.03256702423095703,0.02448415756225586,11.976651668548584,2,True,15,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,4,LightGBM_DSTL_KNOW,0.07863195244733878,0.07941251519152792,0.0017528533935546875,0.002196788787841797,0.6107950210571289,0.0017528533935546875,0.002196788787841797,0.6107950210571289,1,True,20,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,4,LightGBM_DSTL_BASE,0.078513998497302,0.07934810026180128,0.0017168521881103516,0.002566099166870117,1.0682740211486816,0.0017168521881103516,0.002566099166870117,1.0682740211486816,1,True,26,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,4,LightGBM_BAG_L1,0.07799612350093443,0.07858031888630435,0.020258188247680664,0.03447103500366211,15.59095811843872,0.020258188247680664,0.03447103500366211,15.59095811843872,1,True,5,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,4,LightGBMXT_BAG_L1,0.01958202435034473,0.01932816921849123,0.021818876266479492,0.022086620330810547,11.519295692443848,0.021818876266479492,0.022086620330810547,11.519295692443848,1,True,6,2021-03-18 14:49:52.044782
naval-propulsion-plant,naval-propulsion-plant,5,CatBoost_BAG_L2,0.9996695544193376,0.9994518055808896,7.567775011062622,1.2543957233428955,474.28355836868286,0.0835568904876709,0.029874324798583984,180.3139317035675,2,True,16,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,WeightedEnsemble_L3,0.9996630602876345,0.999519554214103,9.850031852722168,1.8216819763183594,500.1449375152588,0.003857851028442383,0.0007216930389404297,0.4557180404663086,3,True,19,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,ExtraTreesMSE_BAG_L2,0.9995926566046107,0.9994815600425891,9.488176107406616,1.6606383323669434,306.3599896430969,2.003957986831665,0.43611693382263184,12.390362977981567,2,True,11,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,RandomForestMSE_BAG_L2,0.9995530775459199,0.999381102100755,8.610105991363525,1.6553962230682373,337.64753818511963,1.1258878707885742,0.4308748245239258,43.67791152000427,2,True,10,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,XGBoost_BAG_L2,0.9995283100570888,0.9992824308540149,7.75865912437439,1.3549690246582031,306.9849247932434,0.2744410037994385,0.1304476261138916,13.015298128128052,2,True,17,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,WeightedEnsemble_L2,0.9993595513692352,0.9992369232743753,4.331085681915283,0.506248950958252,232.11564707756042,0.021303892135620117,0.0006258487701416016,0.38692688941955566,2,True,9,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,ExtraTreesMSE_BAG_L1,0.999249078853302,0.9991248969342043,4.205282926559448,0.47112441062927246,12.101227760314941,4.205282926559448,0.47112441062927246,12.101227760314941,1,True,2,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,CatBoost_BAG_L1,0.9991590390855617,0.9984113567443814,0.10449886322021484,0.03449869155883789,219.62749242782593,0.10449886322021484,0.03449869155883789,219.62749242782593,1,True,7,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,WeightedEnsemble_L2_DSTL_KNOW,0.9988194791176352,0.9989960302252128,0.5012717247009277,0.06349706649780273,33.05180811882019,0.004217863082885742,0.00046896934509277344,0.2291271686553955,2,True,25,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,WeightedEnsemble_L2_DSTL_BASE,0.9987395598716113,0.9988407393195816,0.3284757137298584,0.07033514976501465,33.558079957962036,0.004296779632568359,0.00046896934509277344,0.23364830017089844,2,True,31,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,CatBoost_DSTL_KNOW,0.9984259026568796,0.9984453588140736,0.013046026229858398,0.004675149917602539,27.005388975143433,0.013046026229858398,0.004675149917602539,27.005388975143433,1,True,21,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,CatBoost_DSTL_BASE,0.9983868309229906,0.9984009470629682,0.009573936462402344,0.004405021667480469,28.157522916793823,0.009573936462402344,0.004405021667480469,28.157522916793823,1,True,27,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,RandomForestMSE_BAG_L1,0.9976203614539211,0.9979444397449097,2.637655019760132,0.43980860710144043,29.434617042541504,2.637655019760132,0.43980860710144043,29.434617042541504,1,True,1,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,RandomForest_DSTL_KNOW,0.9975114434940225,0.9982029946155531,0.4205358028411865,0.04770994186401367,3.3180699348449707,0.4205358028411865,0.04770994186401367,3.3180699348449707,1,True,22,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,RandomForest_DSTL_BASE,0.9973724839408596,0.9979226249205123,0.25436997413635254,0.05524396896362305,2.930701971054077,0.25436997413635254,0.05524396896362305,2.930701971054077,1,True,28,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,XGBoost_DSTL_KNOW,0.995405711313803,0.995227782560864,0.06347203254699707,0.01064300537109375,2.4992220401763916,0.06347203254699707,0.01064300537109375,2.4992220401763916,1,True,23,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,XGBoost_DSTL_BASE,0.9951129592321892,0.9956923531719252,0.060235023498535156,0.01021718978881836,2.2362067699432373,0.060235023498535156,0.01021718978881836,2.2362067699432373,1,True,29,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,NeuralNetMXNet_BAG_L2,0.995028942777352,0.9910186639452724,7.83801007270813,1.4501078128814697,309.79465985298157,0.3537919521331787,0.2255864143371582,15.825033187866211,2,True,18,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,XGBoost_BAG_L1,0.9908035519061869,0.9895036981186633,0.3218560218811035,0.10096883773803711,9.691905975341797,0.3218560218811035,0.10096883773803711,9.691905975341797,1,True,8,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,KNeighborsDist_BAG_L2,0.9499873111004383,0.9549358212525721,10.335198163986206,3.8033053874969482,294.0054523944855,2.850980043411255,2.5787839889526367,0.03582572937011719,2,True,13,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,KNeighborsDist_BAG_L1,0.949896974134694,0.954134111162815,0.09138727188110352,0.0695502758026123,0.10753798484802246,0.09138727188110352,0.0695502758026123,0.10753798484802246,1,True,4,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,KNeighborsUnif_BAG_L2,0.9374202650718759,0.9417015174019039,10.289745330810547,3.9136502742767334,294.0072798728943,2.8055272102355957,2.689128875732422,0.037653207778930664,2,True,12,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,KNeighborsUnif_BAG_L1,0.9374176256740039,0.9409570824406938,0.08098101615905762,0.06514096260070801,0.10601568222045898,0.08098101615905762,0.06514096260070801,0.10601568222045898,1,True,3,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LinearModel_DSTL_KNOW,0.7983780903542613,0.7904944222011907,0.010709047317504883,0.009063005447387695,0.15684819221496582,0.010709047317504883,0.009063005447387695,0.15684819221496582,1,True,24,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LinearModel_DSTL_BASE,0.7982254278978136,0.790389200946767,0.010426998138427734,0.008614063262939453,0.15453290939331055,0.010426998138427734,0.008614063262939453,0.15453290939331055,1,True,30,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LightGBM_BAG_L2,0.09617022082888027,0.09723911219090287,7.508209228515625,1.248605728149414,306.18621587753296,0.023991107940673828,0.02408432960510254,12.216589212417603,2,True,14,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LightGBMXT_BAG_L2,0.09198637708617363,0.09251815483520542,7.517130374908447,1.249016523361206,305.81155371665955,0.032912254333496094,0.02449512481689453,11.84192705154419,2,True,15,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LightGBM_DSTL_KNOW,0.07846327189589297,0.07885245778910299,0.0017311573028564453,0.0022101402282714844,0.5834670066833496,0.0017311573028564453,0.0022101402282714844,0.5834670066833496,1,True,20,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LightGBM_DSTL_BASE,0.07842247020182547,0.07880947153307694,0.0017309188842773438,0.0024492740631103516,1.091545820236206,0.0017309188842773438,0.0024492740631103516,1.091545820236206,1,True,26,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LightGBM_BAG_L1,0.07828234005707602,0.07876127814692047,0.02023911476135254,0.021512985229492188,11.723144769668579,0.02023911476135254,0.021512985229492188,11.723144769668579,1,True,5,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,5,LightGBMXT_BAG_L1,0.019256719721184812,0.01930898730833852,0.022317886352539062,0.021916627883911133,11.177685022354126,0.022317886352539062,0.021916627883911133,11.177685022354126,1,True,6,2021-03-18 15:01:35.852163
naval-propulsion-plant,naval-propulsion-plant,6,WeightedEnsemble_L3,0.9996697638897082,0.9995482301732883,11.285964012145996,2.2518491744995117,554.0841453075409,0.004739999771118164,0.0006427764892578125,0.44217872619628906,3,True,19,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,CatBoost_BAG_L2,0.9996460620300927,0.9994884739503422,7.7614734172821045,1.2409086227416992,485.04447078704834,0.0810248851776123,0.03128933906555176,191.01002073287964,2,True,16,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,ExtraTreesMSE_BAG_L2,0.9996194135243394,0.9994951470647847,9.680301427841187,1.6552600860595703,306.31095600128174,1.9998528957366943,0.44564080238342285,12.276505947113037,2,True,11,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,RandomForestMSE_BAG_L2,0.9995811979120971,0.9994324730104618,8.921607255935669,1.6404087543487549,336.81105494499207,1.2411587238311768,0.4307894706726074,42.776604890823364,2,True,10,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,XGBoost_BAG_L2,0.9995067968350059,0.999325199420623,7.9591875076293945,1.3434867858886719,307.57883501052856,0.27873897552490234,0.13386750221252441,13.544384956359863,2,True,17,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,WeightedEnsemble_L2,0.9994192608972438,0.9992829112253794,4.444859743118286,0.492936372756958,232.45910692214966,0.0242159366607666,0.0005838871002197266,0.36972975730895996,2,True,9,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,ExtraTreesMSE_BAG_L1,0.9993042075538775,0.9991788411283676,4.315456867218018,0.4584507942199707,12.018428802490234,4.315456867218018,0.4584507942199707,12.018428802490234,1,True,2,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,CatBoost_BAG_L1,0.9992685085610888,0.9984770323110028,0.10518693923950195,0.03390169143676758,220.07094836235046,0.10518693923950195,0.03390169143676758,220.07094836235046,1,True,7,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,WeightedEnsemble_L2_DSTL_KNOW,0.9990646368157979,0.9990373263022113,0.45223140716552734,0.07245469093322754,37.24206614494324,0.0029082298278808594,0.0004799365997314453,0.23342323303222656,2,True,25,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,WeightedEnsemble_L2_DSTL_BASE,0.9989215649964043,0.9988602410621428,0.2795546054840088,0.0545351505279541,37.46152400970459,0.00347900390625,0.0006010532379150391,0.26010894775390625,2,True,31,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,CatBoost_DSTL_KNOW,0.9986333749277408,0.9985617672087831,0.012537240982055664,0.004368782043457031,33.495845079422,0.012537240982055664,0.004368782043457031,33.495845079422,1,True,21,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,CatBoost_DSTL_BASE,0.9986127317233239,0.9985341137753115,0.00860285758972168,0.006649017333984375,33.95572805404663,0.00860285758972168,0.006649017333984375,33.95572805404663,1,True,27,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,RandomForest_DSTL_KNOW,0.9982813824610844,0.9980444855333147,0.4367859363555908,0.06760597229003906,3.5127978324890137,0.4367859363555908,0.06760597229003906,3.5127978324890137,1,True,22,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,RandomForest_DSTL_BASE,0.9981321289196343,0.9977930403287614,0.2674727439880371,0.04728507995605469,3.2456870079040527,0.2674727439880371,0.04728507995605469,3.2456870079040527,1,True,28,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,RandomForestMSE_BAG_L1,0.9981203891201327,0.997857940844865,2.7279300689697266,0.44069480895996094,29.658530473709106,2.7279300689697266,0.44069480895996094,29.658530473709106,1,True,1,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,XGBoost_DSTL_KNOW,0.9957499430507152,0.9952186616837119,0.06257104873657227,0.010901927947998047,2.7968358993530273,0.06257104873657227,0.010901927947998047,2.7968358993530273,1,True,23,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,XGBoost_DSTL_BASE,0.9953413967511375,0.9945890888973066,0.06357622146606445,0.010474205017089844,2.541818857192993,0.06357622146606445,0.010474205017089844,2.541818857192993,1,True,29,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,XGBoost_BAG_L1,0.9869315447990211,0.9848947570059856,0.28592705726623535,0.09592175483703613,7.823462247848511,0.28592705726623535,0.09592175483703613,7.823462247848511,1,True,8,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,KNeighborsDist_BAG_L1,0.9457248789411319,0.9542934215395403,0.10026097297668457,0.06933712959289551,0.11025881767272949,0.10026097297668457,0.06933712959289551,0.11025881767272949,1,True,4,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,KNeighborsDist_BAG_L2,0.9452883147217732,0.9521620878377908,10.627374649047852,3.815355062484741,294.07121300697327,2.9469261169433594,2.6057357788085938,0.03676295280456543,2,True,13,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,KNeighborsUnif_BAG_L1,0.9316662385255082,0.9397952588316325,0.09451580047607422,0.06874585151672363,0.11249327659606934,0.09451580047607422,0.06874585151672363,0.11249327659606934,1,True,3,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,KNeighborsUnif_BAG_L2,0.9309626596551992,0.9382920905302424,10.760981559753418,3.8845267295837402,294.0721507072449,3.080533027648926,2.6749074459075928,0.037700653076171875,2,True,12,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LinearModel_DSTL_KNOW,0.8000444812548939,0.7965564133734739,0.011362075805664062,0.008439064025878906,0.15520381927490234,0.011362075805664062,0.008439064025878906,0.15520381927490234,1,True,24,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LinearModel_DSTL_BASE,0.7998244509029597,0.7963242067139861,0.010892152786254883,0.008897066116333008,0.15512490272521973,0.010892152786254883,0.008897066116333008,0.15512490272521973,1,True,30,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,NeuralNetMXNet_BAG_L2,0.5692246842664883,0.5051361001656645,8.068809747695923,1.4424188137054443,300.5966377258301,0.38836121559143066,0.23279953002929688,6.562187671661377,2,True,18,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LightGBM_BAG_L2,0.09248711987869096,0.0972975218053519,7.708540678024292,1.2332701683044434,305.5588710308075,0.028092145919799805,0.0236508846282959,11.524420976638794,2,True,14,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LightGBMXT_BAG_L2,0.08965577577890826,0.09391625022039729,7.716834545135498,1.2345292568206787,306.1005895137787,0.03638601303100586,0.02490997314453125,12.066139459609985,2,True,15,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LightGBM_BAG_L1,0.07471184732714597,0.07909945915608174,0.02365899085998535,0.021692276000976562,12.799177169799805,0.02365899085998535,0.021692276000976562,12.799177169799805,1,True,5,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LightGBM_DSTL_KNOW,0.07435546212397026,0.08004211253168769,0.001978158950805664,0.002192974090576172,0.5902330875396729,0.001978158950805664,0.002192974090576172,0.5902330875396729,1,True,20,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LightGBM_DSTL_BASE,0.07370275934724435,0.08013239215610823,0.0019941329956054688,0.002699136734008789,1.2529780864715576,0.0019941329956054688,0.002699136734008789,1.2529780864715576,1,True,26,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,6,LightGBMXT_BAG_L1,0.014344864707537486,0.01959308855651498,0.0275118350982666,0.020874977111816406,11.441150903701782,0.0275118350982666,0.020874977111816406,11.441150903701782,1,True,6,2021-03-18 15:13:36.210244
naval-propulsion-plant,naval-propulsion-plant,7,CatBoost_BAG_L2,0.9997037635876638,0.9994591032979566,7.588983535766602,1.3333122730255127,486.5276849269867,0.08616876602172852,0.031598806381225586,192.98599910736084,2,True,16,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,WeightedEnsemble_L3,0.9996993602742439,0.9995198686324064,10.883273363113403,2.3614697456359863,557.5485620498657,0.0037376880645751953,0.0006389617919921875,0.4561629295349121,3,True,18,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,ExtraTreesMSE_BAG_L2,0.9996537208700139,0.9994768320092786,9.438920736312866,1.7557599544525146,306.0224347114563,1.9361059665679932,0.45404648780822754,12.480748891830444,2,True,11,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,RandomForestMSE_BAG_L2,0.9995765227403917,0.9993977717917021,8.595237016677856,1.738030195236206,338.41178464889526,1.0924222469329834,0.43631672859191895,44.87009882926941,2,True,10,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,XGBoost_BAG_L2,0.9994759230882522,0.9992796470237608,7.764838695526123,1.438868761062622,306.7555522918701,0.26202392578125,0.13715529441833496,13.213866472244263,2,True,17,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,WeightedEnsemble_L2,0.9993918540868713,0.999226852908467,4.4337263107299805,0.5554242134094238,226.55902457237244,0.02171802520751953,0.0006470680236816406,0.4075500965118408,2,True,9,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,ExtraTreesMSE_BAG_L1,0.9992992607627694,0.9991413652072061,4.3141560554504395,0.5216684341430664,12.44417142868042,4.3141560554504395,0.5216684341430664,12.44417142868042,1,True,2,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,CatBoost_BAG_L1,0.9992604485375203,0.998307116698268,0.09785223007202148,0.03310871124267578,213.70730304718018,0.09785223007202148,0.03310871124267578,213.70730304718018,1,True,7,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,WeightedEnsemble_L2_DSTL_KNOW,0.9990878774711914,0.9990015089242996,0.5251562595367432,0.06616401672363281,34.437830448150635,0.003880023956298828,0.0004901885986328125,0.24248814582824707,2,True,24,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,WeightedEnsemble_L2_DSTL_BASE,0.9989700343230675,0.9988430605934737,0.3320496082305908,0.06209588050842285,36.30725574493408,0.00394129753112793,0.0004918575286865234,0.2403888702392578,2,True,30,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,RandomForest_DSTL_KNOW,0.9987905516117519,0.9982078281268311,0.45010805130004883,0.04861879348754883,3.133526086807251,0.45010805130004883,0.04861879348754883,3.133526086807251,1,True,21,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,RandomForest_DSTL_BASE,0.9986375409239043,0.9979675366157129,0.25764918327331543,0.04330587387084961,3.0618979930877686,0.25764918327331543,0.04330587387084961,3.0618979930877686,1,True,27,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,RandomForestMSE_BAG_L1,0.9986148495307471,0.9978902732812153,2.566301107406616,0.4519507884979248,30.48748230934143,2.566301107406616,0.4519507884979248,30.48748230934143,1,True,1,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,CatBoost_DSTL_KNOW,0.9986023093124409,0.9985539267154421,0.011874198913574219,0.0061490535736083984,28.58306622505188,0.011874198913574219,0.0061490535736083984,28.58306622505188,1,True,20,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,CatBoost_DSTL_BASE,0.998452906304513,0.9984872228865285,0.007839202880859375,0.0072650909423828125,30.68295192718506,0.007839202880859375,0.0072650909423828125,30.68295192718506,1,True,26,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,XGBoost_DSTL_KNOW,0.9953798563887831,0.9954937055390497,0.05929398536682129,0.010905981063842773,2.478749990463257,0.05929398536682129,0.010905981063842773,2.478749990463257,1,True,22,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,XGBoost_DSTL_BASE,0.9953292854800702,0.9951933692220821,0.06261992454528809,0.011033058166503906,2.322016954421997,0.06261992454528809,0.011033058166503906,2.322016954421997,1,True,28,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,XGBoost_BAG_L1,0.9903595395057894,0.9891188578303484,0.3142421245574951,0.10443496704101562,10.419647216796875,0.3142421245574951,0.10443496704101562,10.419647216796875,1,True,8,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,KNeighborsDist_BAG_L2,0.9696192079069318,0.9536441582093691,10.362332820892334,3.981292247772217,293.5794186592102,2.859518051147461,2.6795787811279297,0.037732839584350586,2,True,13,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,KNeighborsDist_BAG_L1,0.9695098480424246,0.9526785074033465,0.08534502983093262,0.07643485069274902,0.11506271362304688,0.08534502983093262,0.07643485069274902,0.11506271362304688,1,True,4,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,KNeighborsUnif_BAG_L1,0.9588682290644711,0.938569241890237,0.08128166198730469,0.06753277778625488,0.10759472846984863,0.08128166198730469,0.06753277778625488,0.10759472846984863,1,True,3,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,KNeighborsUnif_BAG_L2,0.9588660788312483,0.9398486697874996,10.260772943496704,3.942507266998291,293.5798919200897,2.757958173751831,2.640793800354004,0.03820610046386719,2,True,12,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LinearModel_DSTL_KNOW,0.8020284055935578,0.7851772289539203,0.011165142059326172,0.010571002960205078,0.15928292274475098,0.011165142059326172,0.010571002960205078,0.15928292274475098,1,True,23,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LinearModel_DSTL_BASE,0.8019193373080971,0.7850173841966398,0.01041269302368164,0.008449077606201172,0.15933489799499512,0.01041269302368164,0.008449077606201172,0.15933489799499512,1,True,29,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LightGBM_BAG_L2,0.09693491474492266,0.09728727726975062,7.526699542999268,1.326500415802002,305.94950103759766,0.02388477325439453,0.024786949157714844,12.407815217971802,2,True,14,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LightGBMXT_BAG_L2,0.09435179075632294,0.09451839554111108,7.535108804702759,1.3264691829681396,305.6714379787445,0.03229403495788574,0.02475571632385254,12.129752159118652,2,True,15,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LightGBM_BAG_L1,0.08064298120848967,0.07935169371286943,0.02053523063659668,0.02365732192993164,14.013388395309448,0.02053523063659668,0.02365732192993164,14.013388395309448,1,True,5,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LightGBM_DSTL_KNOW,0.07985936321629017,0.07926956894749704,0.0018410682678222656,0.0021932125091552734,0.3472568988800049,0.0018410682678222656,0.0021932125091552734,0.3472568988800049,1,True,19,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LightGBM_DSTL_BASE,0.07980223078415305,0.07921619521138068,0.0017249584197998047,0.0027909278869628906,1.3949100971221924,0.0017249584197998047,0.0027909278869628906,1.3949100971221924,1,True,25,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,7,LightGBMXT_BAG_L1,0.02028565229316681,0.019264046539207658,0.023101329803466797,0.022925615310668945,12.24703598022461,0.023101329803466797,0.022925615310668945,12.24703598022461,1,True,6,2021-03-18 15:25:24.525108
naval-propulsion-plant,naval-propulsion-plant,8,WeightedEnsemble_L3,0.9996832588003172,0.9995221352943935,9.908503770828247,1.9091899394989014,511.9426238536835,0.003324270248413086,0.0006260871887207031,0.48166680335998535,3,True,19,2021-03-18 15:37:01.196213
naval-propulsion-plant,naval-propulsion-plant,8,CatBoost_BAG_L2,0.9996785975634219,0.9994460194976276,7.7285072803497314,1.3384454250335693,486.1927647590637,0.08471298217773438,0.03517913818359375,192.54415082931519,2,True,16,2021-03-18 15:37:01.196213
naval-propulsion-plant,naval-propulsion-plant,8,ExtraTreesMSE_BAG_L2,0.9996372658948492,0.9994913970487624,9.547786474227905,1.7425508499145508,305.9882872104645,1.9039921760559082,0.4392845630645752,12.339673280715942,2,True,11,2021-03-18 15:37:01.196213
naval-propulsion-plant,naval-propulsion-plant,8,RandomForestMSE_BAG_L2,0.9995923477824222,0.9993930242089205,8.773917436599731,1.733443260192871,337.71356105804443,1.1301231384277344,0.4301769733428955,44.0649471282959,2,True,10,2021-03-18 15:37:01.196213
naval-propulsion-plant,naval-propulsion-plant,8,XGBoost_BAG_L2,0.9995328508764544,0.9992541001581531,7.916474342346191,1.4341001510620117,306.57713294029236,0.27268004417419434,0.13083386421203613,12.928519010543823,2,True,17,2021-03-18 15:37:01.196213
